timestamp,open,high,low,close,volume
2026-02-19 06:55:00,67172.12,67180.0,67123.36,67150.12,49.77628
2026-02-19 07:00:00,67150.12,67169.24,67077.69,67100.33,26.1536
2026-02-19 07:05:00,67100.32,67100.33,67028.7,67071.92,25.30222
2026-02-19 07:10:00,67071.92,67207.65,67071.92,67141.75,47.16463
2026-02-19 07:15:00,67141.75,67200.0,67141.74,67175.78,30.92477
2026-02-19 07:20:00,67175.78,67265.11,67171.88,67208.06,71.94367
2026-02-19 07:25:00,67208.06,67240.0,67202.32,67213.02,18.82084
2026-02-19 07:30:00,67213.02,67275.0,67200.0,67214.05,39.50279
2026-02-19 07:35:00,67214.05,67320.0,67188.92,67188.92,58.10968
2026-02-19 07:40:00,67188.93,67206.82,67111.37,67193.46,43.10911
2026-02-19 07:45:00,67193.46,67205.62,67144.04,67205.62,29.42048
2026-02-19 07:50:00,67205.63,67219.9,67159.79,67217.5,38.95566
2026-02-19 07:55:00,67217.49,67219.9,67168.93,67206.45,52.34513
2026-02-19 08:00:00,67206.45,67206.45,67060.04,67151.29,101.99157
2026-02-19 08:05:00,67151.29,67151.3,67048.88,67100.19,70.89079
2026-02-19 08:10:00,67100.2,67125.47,67034.0,67062.91,62.48924
2026-02-19 08:15:00,67062.91,67100.0,67013.41,67099.99,20.58812
2026-02-19 08:20:00,67099.99,67100.0,66956.0,66962.69,26.63903
2026-02-19 08:25:00,66962.69,66962.7,66872.6,66914.43,52.89912
2026-02-19 08:30:00,66914.44,66935.23,66785.56,66844.49,68.24958
2026-02-19 08:35:00,66844.5,66947.95,66844.49,66937.89,30.42007
2026-02-19 08:40:00,66937.89,66955.06,66900.37,66933.82,28.26704
2026-02-19 08:45:00,66933.81,66933.81,66849.45,66898.69,27.86048
2026-02-19 08:50:00,66898.69,66928.04,66832.92,66920.35,23.99272
2026-02-19 08:55:00,66920.35,66979.22,66901.49,66966.12,45.47593
2026-02-19 09:00:00,66966.12,67008.0,66886.63,66886.63,61.45821
2026-02-19 09:05:00,66886.63,67010.0,66877.68,67006.7,24.94448
2026-02-19 09:10:00,67006.69,67045.4,67006.69,67019.53,18.81648
2026-02-19 09:15:00,67019.54,67038.0,66995.49,67012.71,19.23771
2026-02-19 09:20:00,67012.71,67191.83,66999.0,67157.34,43.7323
2026-02-19 09:25:00,67157.34,67157.34,67083.2,67133.86,14.12925
2026-02-19 09:30:00,67133.87,67147.21,67092.9,67144.56,36.54581
2026-02-19 09:35:00,67144.56,67144.56,67039.84,67046.57,33.65062
2026-02-19 09:40:00,67046.57,67087.7,67042.8,67075.63,21.59254
2026-02-19 09:45:00,67075.64,67075.64,66754.23,66794.11,101.49525
2026-02-19 09:50:00,66794.11,66871.29,66775.19,66855.28,68.77798
2026-02-19 09:55:00,66855.28,66877.45,66836.0,66836.0,18.91265
2026-02-19 10:00:00,66836.01,66860.95,66751.88,66760.35,38.99737
2026-02-19 10:05:00,66760.36,66883.47,66741.77,66879.12,42.3454
2026-02-19 10:10:00,66879.12,66925.25,66871.2,66871.21,32.01545
2026-02-19 10:15:00,66871.2,66931.97,66864.27,66920.74,13.39937
2026-02-19 10:20:00,66920.74,66931.97,66864.11,66864.45,46.60861
2026-02-19 10:25:00,66864.46,66906.51,66864.45,66871.21,49.86915
2026-02-19 10:30:00,66871.21,66915.0,66807.01,66914.99,45.20123
2026-02-19 10:35:00,66915.0,66958.4,66828.86,66949.81,26.78038
2026-02-19 10:40:00,66949.81,66958.4,66931.9,66958.3,11.48207
2026-02-19 10:45:00,66958.3,66958.3,66894.0,66906.54,12.20235
2026-02-19 10:50:00,66906.54,66906.54,66771.05,66792.95,26.83748
2026-02-19 10:55:00,66792.95,66850.65,66770.35,66843.08,22.51535
2026-02-19 11:00:00,66843.08,66876.1,66823.5,66873.27,26.2376
2026-02-19 11:05:00,66873.26,66907.72,66838.08,66907.72,16.79903
2026-02-19 11:10:00,66907.72,66927.91,66907.71,66919.87,18.8965
2026-02-19 11:15:00,66919.87,66936.42,66881.94,66890.24,14.307
2026-02-19 11:20:00,66890.25,66910.42,66868.0,66910.42,13.41734
2026-02-19 11:25:00,66910.41,66910.42,66840.2,66840.92,22.78986
2026-02-19 11:30:00,66840.93,66850.18,66830.14,66850.18,11.17524
2026-02-19 11:35:00,66850.17,66850.18,66652.16,66698.25,122.70292
2026-02-19 11:40:00,66698.24,66730.9,66668.42,66673.3,35.20534
2026-02-19 11:45:00,66673.3,66719.99,66633.33,66692.87,42.86857
2026-02-19 11:50:00,66692.86,66692.86,66478.76,66511.03,132.62527
2026-02-19 11:55:00,66511.02,66539.56,66478.02,66496.02,30.99994
2026-02-19 12:00:00,66496.03,66523.74,66412.83,66435.95,48.93847
2026-02-19 12:05:00,66435.95,66547.31,66325.34,66542.71,88.3738
2026-02-19 12:10:00,66542.71,66576.22,66497.56,66564.14,35.89288
2026-02-19 12:15:00,66564.13,66609.9,66489.09,66504.67,67.05183
2026-02-19 12:20:00,66504.68,66651.95,66504.67,66637.31,39.02423
2026-02-19 12:25:00,66637.31,66680.7,66624.36,66669.51,22.6741
2026-02-19 12:30:00,66669.5,66669.5,66620.0,66644.58,21.0541
2026-02-19 12:35:00,66644.59,66661.25,66460.42,66642.17,77.21357
2026-02-19 12:40:00,66642.18,66673.81,66602.12,66608.0,30.68522
2026-02-19 12:45:00,66608.0,66634.04,66504.38,66555.98,17.80266
2026-02-19 12:50:00,66555.99,66572.03,66520.0,66533.02,14.28716
2026-02-19 12:55:00,66533.03,66535.52,66502.56,66516.67,21.41223
2026-02-19 13:00:00,66516.67,66556.59,66428.86,66440.0,45.43593
2026-02-19 13:05:00,66440.0,66440.0,66230.26,66339.6,96.66198
2026-02-19 13:10:00,66339.6,66435.6,66339.6,66387.99,36.28751
2026-02-19 13:15:00,66387.99,66418.21,66176.89,66230.27,147.87053
2026-02-19 13:20:00,66230.28,66290.0,66169.44,66177.1,79.37384
2026-02-19 13:25:00,66177.09,66223.79,66137.14,66179.23,82.61329
2026-02-19 13:30:00,66179.23,66252.84,66122.44,66252.0,146.70133
2026-02-19 13:35:00,66252.0,66306.63,66094.6,66107.93,141.53169
2026-02-19 13:40:00,66107.93,66107.93,65925.7,65965.59,239.6123
2026-02-19 13:45:00,65965.59,65995.54,65784.16,65811.56,144.15454
2026-02-19 13:50:00,65811.56,65999.8,65763.0,65974.45,178.538
2026-02-19 13:55:00,65974.46,65975.82,65895.36,65913.37,38.72433
2026-02-19 14:00:00,65913.38,65977.0,65839.3,65862.14,66.51471
2026-02-19 14:05:00,65862.14,65969.8,65862.14,65963.03,43.77438
2026-02-19 14:10:00,65963.02,66107.78,65896.9,66039.99,85.41413
2026-02-19 14:15:00,66039.99,66039.99,65881.02,65922.45,50.34114
2026-02-19 14:20:00,65922.45,66013.32,65915.16,66000.68,41.87489
2026-02-19 14:25:00,66000.68,66063.57,65879.87,65981.83,76.21137
2026-02-19 14:30:00,65981.83,66039.11,65653.82,65737.13,180.80445
2026-02-19 14:35:00,65737.14,66220.52,65631.83,66105.0,192.76123
2026-02-19 14:40:00,66105.0,66341.43,66042.27,66260.56,170.56535
2026-02-19 14:45:00,66260.56,66393.3,66098.46,66260.24,136.73409
2026-02-19 14:50:00,66260.24,66633.32,66244.56,66457.64,301.17195
2026-02-19 14:55:00,66457.65,66662.3,66343.23,66421.2,160.205
2026-02-19 15:00:00,66421.2,66755.39,66381.06,66606.39,129.33345
2026-02-19 15:05:00,66606.38,66656.21,66381.0,66381.0,92.33498
2026-02-19 15:10:00,66381.0,66443.65,66036.36,66076.73,113.17879
2026-02-19 15:15:00,66076.74,66397.4,66076.74,66194.94,149.66471
2026-02-19 15:20:00,66194.94,66214.03,65974.87,66205.88,107.50512
2026-02-19 15:25:00,66205.88,66205.88,66013.62,66048.01,57.08041
2026-02-19 15:30:00,66048.0,66292.16,65966.0,66289.99,115.91028
2026-02-19 15:35:00,66290.0,66550.0,66280.09,66415.99,89.63255
2026-02-19 15:40:00,66416.0,66526.59,66388.43,66474.03,42.96758
2026-02-19 15:45:00,66474.03,66594.41,66288.06,66315.34,82.93193
2026-02-19 15:50:00,66315.34,66328.1,66148.4,66295.91,61.17256
2026-02-19 15:55:00,66295.9,66428.62,66278.38,66398.0,41.59317
2026-02-19 16:00:00,66398.01,66398.01,66114.3,66114.3,69.49783
2026-02-19 16:05:00,66114.3,66165.24,65899.25,66143.62,159.56846
2026-02-19 16:10:00,66143.62,66184.09,66024.48,66153.73,103.16532
2026-02-19 16:15:00,66153.74,66408.73,66121.57,66323.49,126.52401
2026-02-19 16:20:00,66323.49,66355.8,66214.08,66242.17,53.27606
2026-02-19 16:25:00,66242.17,66265.21,66107.58,66188.26,38.81065
2026-02-19 16:30:00,66188.27,66508.2,66188.27,66499.33,91.30222
2026-02-19 16:35:00,66499.33,66508.05,66316.58,66492.9,54.23157
2026-02-19 16:40:00,66492.91,66514.95,66416.1,66416.11,42.71191
2026-02-19 16:45:00,66416.1,66473.7,66287.37,66325.13,76.63063
2026-02-19 16:50:00,66325.13,66434.77,66188.0,66425.32,75.71183
2026-02-19 16:55:00,66425.32,66444.0,66272.87,66293.53,49.5319
2026-02-19 17:00:00,66293.53,66410.31,66266.6,66396.35,36.54679
2026-02-19 17:05:00,66396.36,66467.54,66325.15,66325.15,38.23103
2026-02-19 17:10:00,66325.15,66682.3,66325.15,66660.76,122.01369
2026-02-19 17:15:00,66660.77,67049.99,66570.13,66971.17,183.13002
2026-02-19 17:20:00,66971.16,66971.16,66839.14,66840.7,92.33332
2026-02-19 17:25:00,66840.7,66840.7,66595.0,66621.45,60.28795
2026-02-19 17:30:00,66621.44,66660.68,66508.1,66522.92,48.34259
2026-02-19 17:35:00,66522.92,66609.9,66483.01,66508.1,44.37064
2026-02-19 17:40:00,66508.11,66726.38,66508.11,66609.81,39.68057
2026-02-19 17:45:00,66609.8,66665.59,66404.0,66445.59,45.94985
2026-02-19 17:50:00,66445.6,66531.16,66173.15,66210.93,150.83049
2026-02-19 17:55:00,66210.93,66371.63,66210.93,66369.42,37.32368
2026-02-19 18:00:00,66369.42,66381.74,66257.55,66269.93,45.08104
2026-02-19 18:05:00,66269.93,66470.36,66228.49,66397.58,57.72123
2026-02-19 18:10:00,66397.57,66649.39,66339.98,66639.09,92.92158
2026-02-19 18:15:00,66639.1,66639.1,66522.6,66562.64,39.16174
2026-02-19 18:20:00,66562.64,66845.61,66467.55,66821.95,77.08649
2026-02-19 18:25:00,66821.95,66916.0,66821.94,66903.7,44.66629
2026-02-19 18:30:00,66903.69,66946.33,66714.28,66726.18,93.71719
2026-02-19 18:35:00,66726.18,66896.0,66721.83,66818.87,73.9804
2026-02-19 18:40:00,66818.88,67016.0,66811.23,67008.47,82.1222
2026-02-19 18:45:00,67008.47,67073.13,66942.0,67028.43,103.30429
2026-02-19 18:50:00,67028.43,67060.1,66958.3,67041.82,96.92549
2026-02-19 18:55:00,67041.83,67044.14,66887.5,67030.49,58.82907
2026-02-19 19:00:00,67030.5,67064.77,66864.41,67047.31,64.46739
2026-02-19 19:05:00,67047.31,67198.1,67003.16,67091.21,102.19275
2026-02-19 19:10:00,67091.22,67100.0,66904.35,66910.21,59.13891
2026-02-19 19:15:00,66910.21,66997.96,66847.11,66967.07,55.65208
2026-02-19 19:20:00,66967.06,67075.59,66947.31,67049.99,37.60226
2026-02-19 19:25:00,67050.0,67069.8,66908.71,66935.4,37.50709
2026-02-19 19:30:00,66935.39,66962.61,66844.0,66899.76,39.14652
2026-02-19 19:35:00,66899.75,66908.73,66730.28,66737.65,62.40881
2026-02-19 19:40:00,66737.66,66876.78,66700.0,66876.78,51.4734
2026-02-19 19:45:00,66876.77,66912.04,66785.15,66833.85,42.34254
2026-02-19 19:50:00,66833.86,67130.23,66833.86,67027.07,118.4576
2026-02-19 19:55:00,67027.08,67094.6,67007.93,67050.0,36.08854
2026-02-19 20:00:00,67050.0,67127.32,66991.0,67069.55,50.80413
2026-02-19 20:05:00,67069.55,67069.55,66975.5,66992.75,30.44475
2026-02-19 20:10:00,66993.18,67020.0,66938.56,66974.09,31.94288
2026-02-19 20:15:00,66974.09,66996.04,66823.03,66921.08,42.44748
2026-02-19 20:20:00,66921.07,66973.01,66885.83,66911.16,22.49156
2026-02-19 20:25:00,66911.17,66973.01,66897.23,66940.0,18.146
2026-02-19 20:30:00,66939.99,67021.16,66908.22,67004.01,35.20532
2026-02-19 20:35:00,67004.01,67034.78,66899.99,66900.0,35.14505
2026-02-19 20:40:00,66899.99,66991.0,66899.99,66942.04,25.56125
2026-02-19 20:45:00,66942.04,67166.98,66942.04,67083.6,59.41394
2026-02-19 20:50:00,67083.59,67160.95,67069.05,67125.58,35.7228
2026-02-19 20:55:00,67125.59,67162.98,67060.0,67149.11,57.5582
2026-02-19 21:00:00,67149.11,67165.01,67039.0,67124.71,39.45105
2026-02-19 21:05:00,67124.71,67168.86,67077.82,67114.0,27.55852
2026-02-19 21:10:00,67113.99,67114.0,67027.85,67027.9,11.24825
2026-02-19 21:15:00,67027.91,67048.76,66993.89,67042.01,24.1848
2026-02-19 21:20:00,67042.01,67073.35,66996.88,67000.0,19.54155
2026-02-19 21:25:00,67000.0,67041.11,66993.93,67040.99,21.09485
2026-02-19 21:30:00,67040.99,67040.99,66972.39,67004.09,14.36223
2026-02-19 21:35:00,67004.1,67075.72,66990.0,67003.35,28.47827
2026-02-19 21:40:00,67003.35,67011.52,66956.43,66958.0,20.48153
2026-02-19 21:45:00,66957.99,66989.93,66957.99,66989.92,20.7405
2026-02-19 21:50:00,66989.92,66989.92,66918.08,66918.09,16.30872
2026-02-19 21:55:00,66918.08,66938.73,66900.92,66916.51,21.9542
2026-02-19 22:00:00,66916.51,66933.0,66688.3,66771.72,201.52096
2026-02-19 22:05:00,66771.72,66864.17,66771.71,66831.0,81.63424
2026-02-19 22:10:00,66831.01,66899.99,66793.45,66891.98,147.44695
2026-02-19 22:15:00,66891.98,66891.98,66786.3,66842.77,55.67336
2026-02-19 22:20:00,66842.76,66846.71,66772.0,66797.0,62.20578
2026-02-19 22:25:00,66797.01,66819.34,66772.0,66772.0,28.82954
2026-02-19 22:30:00,66772.0,66773.12,66665.48,66697.48,60.11283
2026-02-19 22:35:00,66697.48,66700.0,66652.34,66699.99,33.45398
2026-02-19 22:40:00,66700.0,66856.89,66671.41,66852.65,57.08458
2026-02-19 22:45:00,66852.65,66860.35,66761.55,66823.63,37.68511
2026-02-19 22:50:00,66823.64,66930.39,66823.64,66922.63,30.61606
2026-02-19 22:55:00,66922.62,67000.0,66906.35,66915.14,57.75873
2026-02-19 23:00:00,66915.15,66980.99,66880.67,66880.71,49.00093
2026-02-19 23:05:00,66880.71,66913.35,66814.76,66866.0,33.71745
2026-02-19 23:10:00,66866.01,66897.43,66826.36,66850.77,28.11597
2026-02-19 23:15:00,66850.78,66925.21,66850.77,66925.2,18.18887
2026-02-19 23:20:00,66925.21,67023.61,66925.2,66988.43,34.41138
2026-02-19 23:25:00,66988.42,67007.97,66956.13,67006.28,18.78052
2026-02-19 23:30:00,67006.27,67006.27,66929.27,66964.1,21.32462
2026-02-19 23:35:00,66964.1,66989.12,66913.49,66978.27,15.60125
2026-02-19 23:40:00,66978.27,66978.27,66940.64,66965.49,11.91395
2026-02-19 23:45:00,66965.48,67022.9,66919.99,66958.51,47.47007
2026-02-19 23:50:00,66958.51,66987.8,66907.11,66987.79,15.42236
2026-02-19 23:55:00,66987.79,67003.74,66958.3,67003.73,10.69232
2026-02-20 00:00:00,67003.73,67029.37,66949.41,66967.76,17.02402
2026-02-20 00:05:00,66967.76,67010.0,66960.06,66985.66,20.49888
2026-02-20 00:10:00,66985.65,67193.99,66966.87,67191.72,45.00128
2026-02-20 00:15:00,67191.72,67280.66,67161.96,67168.01,105.6142
2026-02-20 00:20:00,67168.01,67267.75,67150.0,67243.2,74.7631
2026-02-20 00:25:00,67243.19,67486.62,67210.11,67388.99,182.83406
2026-02-20 00:30:00,67388.99,67388.99,67264.0,67273.19,46.17128
2026-02-20 00:35:00,67273.2,67363.73,67265.13,67336.01,24.09448
2026-02-20 00:40:00,67336.01,67358.53,67254.38,67284.01,18.20887
2026-02-20 00:45:00,67284.0,67296.19,67244.0,67253.4,32.61012
2026-02-20 00:50:00,67253.39,67267.19,67208.5,67233.89,16.38289
2026-02-20 00:55:00,67233.89,67273.76,67219.8,67228.91,11.79944
2026-02-20 01:00:00,67228.91,67271.71,67221.19,67262.34,20.19529
2026-02-20 01:05:00,67262.33,67355.79,67261.74,67320.0,29.96644
2026-02-20 01:10:00,67320.0,67351.57,67301.5,67336.0,24.76469
2026-02-20 01:15:00,67336.0,67336.0,67209.68,67222.06,18.88134
2026-02-20 01:20:00,67222.07,67293.96,67166.51,67166.52,20.36343
2026-02-20 01:25:00,67166.52,67209.61,67150.0,67209.61,24.63557
2026-02-20 01:30:00,67209.6,67257.79,67191.17,67251.76,10.07689
2026-02-20 01:35:00,67251.76,67348.83,67251.22,67306.9,27.54084
2026-02-20 01:40:00,67306.91,67348.14,67306.91,67330.48,19.8725
2026-02-20 01:45:00,67330.47,67330.47,67220.0,67244.01,41.79419
2026-02-20 01:50:00,67244.0,67266.0,67167.79,67227.05,30.47231
2026-02-20 01:55:00,67227.04,67301.6,67227.04,67279.9,44.75249
2026-02-20 02:00:00,67279.91,67347.76,67256.43,67338.08,19.9835
2026-02-20 02:05:00,67338.08,67347.76,67306.9,67313.49,27.49526
2026-02-20 02:10:00,67313.49,67330.54,67244.0,67281.34,17.1969
2026-02-20 02:15:00,67281.35,67298.68,67257.87,67295.68,10.37675
2026-02-20 02:20:00,67295.68,67295.68,67188.0,67225.99,20.66493
2026-02-20 02:25:00,67226.0,67226.0,67181.28,67201.9,22.50605
2026-02-20 02:30:00,67201.89,67232.58,67201.89,67229.24,17.8579
2026-02-20 02:35:00,67229.24,67304.0,67229.23,67291.91,20.06312
2026-02-20 02:40:00,67291.92,67315.01,67259.65,67304.23,24.85193
2026-02-20 02:45:00,67304.24,67318.33,67276.19,67305.15,16.6467
2026-02-20 02:50:00,67305.16,67332.56,67246.36,67263.52,21.40837
2026-02-20 02:55:00,67263.53,67296.95,67242.02,67242.03,13.04618
2026-02-20 03:00:00,67242.03,67300.32,67242.02,67297.4,11.78052
2026-02-20 03:05:00,67297.39,67316.75,67251.53,67288.66,19.27606
2026-02-20 03:10:00,67288.66,67289.0,67276.22,67280.39,8.51389
2026-02-20 03:15:00,67280.39,67280.39,67241.24,67262.02,32.60666
2026-02-20 03:20:00,67262.02,67405.1,67262.02,67384.14,39.19244
2026-02-20 03:25:00,67384.15,67481.3,67384.14,67414.25,40.28043
2026-02-20 03:30:00,67414.26,67422.26,67360.78,67382.88,16.54775
2026-02-20 03:35:00,67382.88,67488.67,67382.87,67476.79,39.71508
2026-02-20 03:40:00,67476.8,67476.8,67306.91,67324.97,50.3739
2026-02-20 03:45:00,67324.97,67353.3,67306.91,67317.13,21.23473
2026-02-20 03:50:00,67317.13,67375.99,67317.13,67375.98,38.07245
2026-02-20 03:55:00,67375.99,67394.0,67351.54,67366.25,14.91101
2026-02-20 04:00:00,67366.25,67385.86,67248.75,67321.99,36.48515
2026-02-20 04:05:00,67321.99,67402.23,67281.66,67327.12,45.54119
2026-02-20 04:10:00,67327.12,67327.12,67299.94,67326.24,13.97996
2026-02-20 04:15:00,67326.24,67353.39,67170.0,67173.27,66.18491
2026-02-20 04:20:00,67173.27,67228.32,67115.38,67218.58,33.89684
2026-02-20 04:25:00,67218.57,67255.77,67203.77,67229.55,17.01573
2026-02-20 04:30:00,67229.54,67300.0,67172.91,67278.41,23.50446
2026-02-20 04:35:00,67278.41,67299.42,67237.27,67299.41,31.13428
2026-02-20 04:40:00,67299.42,67329.48,67277.42,67302.0,17.32554
2026-02-20 04:45:00,67301.99,67301.99,67233.52,67275.69,38.84857
2026-02-20 04:50:00,67275.69,67279.11,67258.95,67258.96,18.22736
2026-02-20 04:55:00,67258.96,67269.4,67219.8,67264.83,20.24775
2026-02-20 05:00:00,67264.83,67275.33,67257.77,67275.32,10.39927
2026-02-20 05:05:00,67275.32,67275.33,67203.19,67230.9,34.8318
2026-02-20 05:10:00,67230.91,67264.39,67230.9,67257.54,15.048
2026-02-20 05:15:00,67257.55,67271.74,67249.13,67249.13,15.76426
2026-02-20 05:20:00,67249.13,67350.0,67249.13,67348.26,36.03457
2026-02-20 05:25:00,67348.26,67450.0,67348.26,67407.34,76.39782
2026-02-20 05:30:00,67407.34,67897.98,67407.34,67897.97,288.87466
2026-02-20 05:35:00,67897.97,67949.0,67772.59,67841.65,87.01507
2026-02-20 05:40:00,67841.66,67935.62,67784.0,67910.17,123.39382
2026-02-20 05:45:00,67910.17,68002.0,67878.79,67976.04,174.6946
2026-02-20 05:50:00,67976.04,68006.0,67829.8,67829.8,176.89429
2026-02-20 05:55:00,67829.81,67875.64,67724.09,67790.1,68.03782
2026-02-20 06:00:00,67790.11,67824.0,67699.38,67767.17,94.3496
2026-02-20 06:05:00,67767.18,67888.0,67767.18,67845.79,44.32896
2026-02-20 06:10:00,67845.8,67894.2,67800.0,67857.31,35.63199
2026-02-20 06:15:00,67857.31,67888.0,67819.37,67873.36,35.95786
2026-02-20 06:20:00,67873.36,67873.37,67668.16,67708.7,60.03456
2026-02-20 06:25:00,67708.69,67774.36,67707.6,67721.02,26.08172
2026-02-20 06:30:00,67721.03,67832.72,67660.12,67832.72,52.05643
2026-02-20 06:35:00,67832.71,67832.72,67770.5,67815.15,23.2735
2026-02-20 06:40:00,67815.15,67844.0,67745.64,67753.28,32.41738
2026-02-20 06:45:00,67753.28,67866.0,67719.85,67834.24,21.66384
2026-02-20 06:50:00,67834.24,67893.0,67818.9,67887.04,26.11718
2026-02-20 06:55:00,67887.05,67887.05,67836.0,67847.47,30.75251
2026-02-20 07:00:00,67847.47,67863.3,67813.49,67830.18,24.83971
2026-02-20 07:05:00,67830.19,67853.8,67806.69,67810.47,36.37374
2026-02-20 07:10:00,67810.46,67825.86,67771.76,67822.5,37.16536
2026-02-20 07:15:00,67822.5,67905.73,67822.5,67850.75,27.85537
2026-02-20 07:20:00,67850.75,67960.0,67850.75,67959.97,29.33945
2026-02-20 07:25:00,67959.98,67990.0,67925.0,67948.63,56.64554
2026-02-20 07:30:00,67948.63,67955.81,67902.2,67931.34,42.11771
2026-02-20 07:35:00,67931.34,67931.35,67860.81,67912.61,51.94249
2026-02-20 07:40:00,67912.61,67921.46,67879.78,67879.79,36.03586
2026-02-20 07:45:00,67879.79,67889.97,67829.8,67881.6,30.05348
2026-02-20 07:50:00,67881.6,67941.28,67865.15,67889.39,33.97152
2026-02-20 07:55:00,67889.39,67889.4,67767.4,67825.91,52.69482
2026-02-20 08:00:00,67825.91,67868.53,67825.91,67865.49,24.84338
2026-02-20 08:05:00,67865.5,67871.62,67803.57,67838.54,24.25992
2026-02-20 08:10:00,67838.55,67896.53,67838.55,67869.99,19.55739
2026-02-20 08:15:00,67869.99,67950.85,67858.46,67907.02,26.82558
2026-02-20 08:20:00,67907.01,67929.49,67847.45,67900.73,33.31167
2026-02-20 08:25:00,67900.74,67921.11,67853.76,67870.0,24.60312
2026-02-20 08:30:00,67870.01,67896.75,67747.33,67756.08,41.51363
2026-02-20 08:35:00,67756.09,67815.42,67756.08,67808.98,31.22823
2026-02-20 08:40:00,67808.98,67808.99,67781.69,67792.86,16.85192
2026-02-20 08:45:00,67792.87,67850.0,67779.27,67802.01,24.06678
2026-02-20 08:50:00,67802.0,67900.0,67802.0,67896.44,14.14004
2026-02-20 08:55:00,67896.43,67896.44,67858.36,67879.99,8.79869
2026-02-20 09:00:00,67879.99,68230.01,67879.99,68181.3,449.26095
2026-02-20 09:05:00,68181.31,68191.27,68100.61,68132.45,120.49605
2026-02-20 09:10:00,68132.46,68202.78,68101.45,68132.01,91.32573
2026-02-20 09:15:00,68132.01,68188.2,68106.18,68110.79,65.82463
2026-02-20 09:20:00,68110.8,68200.0,68106.0,68151.84,36.80641
2026-02-20 09:25:00,68151.84,68208.08,68134.49,68200.6,46.22823
2026-02-20 09:30:00,68200.6,68224.8,68118.64,68143.75,50.95355
2026-02-20 09:35:00,68143.75,68195.63,68126.9,68153.92,23.13479
2026-02-20 09:40:00,68153.92,68168.11,68127.22,68135.42,15.77688
2026-02-20 09:45:00,68135.42,68165.75,68130.03,68146.92,23.98678
2026-02-20 09:50:00,68146.93,68190.33,68146.92,68186.31,23.39892
2026-02-20 09:55:00,68186.3,68226.1,68186.14,68218.85,49.59498
2026-02-20 10:00:00,68218.85,68228.07,68178.57,68189.7,31.44418
2026-02-20 10:05:00,68189.71,68318.39,68175.0,68222.27,80.78574
2026-02-20 10:10:00,68222.28,68249.71,68103.04,68182.18,62.51896
2026-02-20 10:15:00,68182.19,68251.77,68182.18,68235.35,27.06567
2026-02-20 10:20:00,68235.35,68247.57,68130.0,68136.82,25.58912
2026-02-20 10:25:00,68136.83,68294.91,68136.82,68263.0,38.16873
2026-02-20 10:30:00,68263.01,68291.65,68227.1,68232.41,26.04242
2026-02-20 10:35:00,68232.41,68237.07,68200.64,68217.04,46.93906
2026-02-20 10:40:00,68217.04,68217.04,68144.05,68162.35,17.43877
2026-02-20 10:45:00,68162.35,68187.01,68004.98,68050.64,88.48934
2026-02-20 10:50:00,68050.65,68083.8,67968.96,67979.99,47.2613
2026-02-20 10:55:00,67980.0,68032.99,67843.42,67948.99,146.99929
2026-02-20 11:00:00,67948.99,67964.0,67899.0,67920.26,73.00435
2026-02-20 11:05:00,67920.26,67980.4,67920.26,67957.41,28.35611
2026-02-20 11:10:00,67957.41,67983.91,67787.46,67869.99,131.94344
2026-02-20 11:15:00,67869.99,67870.0,67779.99,67830.01,217.88633
2026-02-20 11:20:00,67830.01,67850.0,67799.81,67813.3,37.32392
2026-02-20 11:25:00,67813.3,67888.4,67799.78,67874.58,18.28081
2026-02-20 11:30:00,67874.59,67895.2,67807.3,67821.21,28.70276
2026-02-20 11:35:00,67821.21,67823.53,67649.0,67708.72,250.92764
2026-02-20 11:40:00,67708.73,67726.72,67388.39,67443.55,367.21416
2026-02-20 11:45:00,67443.56,67534.31,67403.45,67475.27,140.82236
2026-02-20 11:50:00,67475.27,67609.0,67475.26,67503.27,88.37554
2026-02-20 11:55:00,67503.27,67503.27,67280.6,67318.41,106.26647
2026-02-20 12:00:00,67318.41,67428.4,67276.41,67393.33,62.60817
2026-02-20 12:05:00,67393.33,67430.49,67370.46,67423.49,42.87473
2026-02-20 12:10:00,67423.48,67500.0,67423.48,67477.54,47.95427
2026-02-20 12:15:00,67477.54,67531.53,67329.86,67334.96,66.12487
2026-02-20 12:20:00,67334.96,67442.53,67324.24,67436.08,32.9785
2026-02-20 12:25:00,67436.08,67451.85,67280.0,67323.72,78.43082
2026-02-20 12:30:00,67323.72,67397.96,67304.45,67395.21,25.43837
2026-02-20 12:35:00,67395.21,67470.08,67370.48,67406.75,42.08625
2026-02-20 12:40:00,67406.76,67500.0,67405.01,67475.31,31.73804
2026-02-20 12:45:00,67475.31,67509.44,67464.0,67497.6,44.19553
2026-02-20 12:50:00,67497.61,67594.0,67465.53,67471.13,76.84384
2026-02-20 12:55:00,67471.14,67541.78,67471.13,67541.77,51.88445
2026-02-20 13:00:00,67541.78,67541.78,67084.71,67231.63,254.60451
2026-02-20 13:05:00,67231.64,67262.67,67132.1,67247.96,88.69987
2026-02-20 13:10:00,67247.96,67274.03,67122.52,67143.24,48.07585
2026-02-20 13:15:00,67143.24,67253.61,67121.76,67234.69,39.46517
2026-02-20 13:20:00,67234.69,67234.69,66983.0,67001.34,95.08345
2026-02-20 13:25:00,67001.33,67228.47,66983.49,67202.01,65.69037
2026-02-20 13:30:00,67202.01,67220.88,66833.45,66881.02,176.82224
