window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
10,1.8,0.02,0.02,0.015,10,-0.31470800000001037,0.04503019797546903,0.4933836650966037,0.5469565217391305,987,-0.20166163457283282
30,1.8,0.05,0.02,0.025,10,-0.34193699999999444,0.06890001092424158,0.6081657940622245,0.5151843817787418,830,-0.23518288610687066
30,2.0,0.05,0.02,0.025,10,-0.34193699999999444,0.06890001092424158,0.6081657940622245,0.5151843817787418,830,-0.23518288610687066
10,1.8,0.07,0.02,0.015,30,-0.679175,0.16143156747377585,0.8276980711809427,0.5605605605605606,847,-0.2524174681166955
20,2.0,0.07,0.02,0.015,10,-0.43285299999999627,0.06017227490401102,0.7585873394848657,0.5528756957328386,911,-0.31912139483842183
20,2.0,0.02,0.02,0.015,10,-0.43285299999999627,0.06017227490401102,0.7585873394848657,0.5528756957328386,911,-0.31912139483842183
30,1.8,0.07,0.015,0.025,10,-0.543977000000004,-0.048380381242041984,0.6631422986638612,0.4725274725274725,861,-0.3799515305739726
30,1.8,0.05,0.015,0.025,10,-0.543977000000004,-0.048380381242041984,0.6631422986638612,0.4725274725274725,861,-0.3799515305739726
10,2.2,0.02,0.015,0.03,10,-0.8389950000000216,-0.02766058815536454,0.9139296446880198,0.44155844155844154,943,-0.48462541049937446
10,2.0,0.07,0.015,0.03,10,-0.8389950000000216,-0.02766058815536454,0.9139296446880198,0.44155844155844154,943,-0.48462541049937446
20,2.0,0.07,0.02,0.03,60,-0.5917059999999946,-0.03590705937892305,1.0,0.44525547445255476,625,-0.535907059378923
20,2.2,0.05,0.015,0.015,10,-0.7413549999999893,-0.20893839072452206,0.829816211939545,0.5166524338172502,933,-0.6238464966942946
20,1.8,0.07,0.015,0.015,10,-0.7413549999999893,-0.20893839072452206,0.829816211939545,0.5166524338172502,933,-0.6238464966942946
30,1.8,0.07,0.01,0.015,60,-0.9078249999999993,-0.18506198744211674,1.0,0.4549319727891156,866,-0.6850619874421168
10,2.0,0.07,0.015,0.025,10,-1.2261920000000115,-0.4678530098299292,1.0,0.4497307001795332,963,-0.9678530098299292
10,2.0,0.02,0.02,0.015,60,-1.1629480000000076,-0.6380808857387748,1.0,0.5532994923857868,833,-1.1380808857387748
10,1.8,0.05,0.02,0.015,60,-1.1629480000000076,-0.6380808857387748,1.0,0.5532994923857868,833,-1.1380808857387748
10,2.0,0.05,0.01,0.015,10,-0.7460160000000026,-0.7163124271107839,1.0,0.4642857142857143,1044,-1.216312427110784
20,2.0,0.02,0.015,0.015,30,-1.1456489999999817,-0.7514133666061649,1.0,0.5055970149253731,853,-1.2514133666061649
