window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
20,2.0,0.05,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,1.8,0.07,0.02,0.03,60,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.05,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.05,0.02,0.03,60,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,1.8,0.07,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.07,0.02,0.03,60,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,1.8,0.07,0.02,0.03,90,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.07,0.02,0.03,90,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.05,0.015,0.03,90,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.05,0.015,0.03,90,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.05,0.015,0.03,60,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.05,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.2,0.05,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.05,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.2,0.05,0.015,0.03,60,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.05,0.015,0.03,60,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.2,0.05,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.2,0.05,0.015,0.03,60,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.05,0.015,0.03,90,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.05,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
